Player Name,Team,Total Points,Position,Goals Scored,Assists,Clean Sheets,Yellow Cards,Red Cards,Goals Conceded,Own Goals,Penalties Missed,Penalties Saved,Saves,Bonus Points
Tom King,Wolves,0,GK,0,0,0,0,0,0,0,0,0,0,0
Scott Carson,Man City,0,GK,0,0,0,0,0,0,0,0,0,0,0
Tom Heaton,Man Utd,0,GK,0,0,0,0,0,0,0,0,0,0,0
Sergi Canós Tenés,Brentford,0,MID,0,0,0,0,0,0,0,0,0,0,0
Allan Saint-Maximin,Newcastle,0,MID,0,0,0,0,0,0,0,0,0,0,0
Harry Amass,Man Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Harry Kane,Spurs,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Toby Collyer,Man Utd,0,MID,0,0,0,0,0,0,0,0,0,0,0
Altay Bayindir,Man Utd,0,GK,0,0,0,0,0,0,0,0,0,0,0
Gabriel Słonina,Chelsea,0,GK,0,0,0,0,0,0,0,0,0,0,0
Scott Twine,Burnley,0,MID,0,0,0,0,0,0,0,0,0,0,0
Sepp van den Berg,Liverpool,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Gustavo Henrique Furtado Scarpa,Nott'm Forest,0,MID,0,0,0,0,0,0,0,0,0,0,0
Harry Arter,Nott'm Forest,0,MID,0,0,0,0,0,0,0,0,0,0,0
Amara Nallo,Liverpool,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Samuel Bastien,Burnley,0,MID,0,0,0,0,0,0,0,0,0,0,0
Ty Barnett,Wolves,0,MID,0,0,0,0,0,0,0,0,0,0,0
Fraser Forster,Spurs,0,GK,0,0,0,0,0,0,0,0,0,0,0
Tim Krul,Luton,0,GK,0,0,0,0,0,0,0,0,0,0,0
Ryan Fraser,Newcastle,0,MID,0,0,0,0,0,0,0,0,0,0,0
Ryan Fredericks,Bournemouth,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Alex Mighten,Nott'm Forest,0,MID,0,0,0,0,0,0,0,0,0,0,0
Harvey Griffiths,Wolves,0,MID,0,0,0,0,0,0,0,0,0,0,0
Vincent Angelini,Brentford,0,GK,0,0,0,0,0,0,0,0,0,0,0
Ryan Sessegnon,Spurs,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Ryan Trevitt,Brentford,0,MID,0,0,0,0,0,0,0,0,0,0,0
Viljami Sinisalo,Aston Villa,0,GK,0,0,0,0,0,0,0,0,0,0,0
Siriki Dembélé,Bournemouth,0,MID,0,0,0,0,0,0,0,0,0,0,0
Glen Rea,Luton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Anthony Knockaert,Fulham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Vicente Guaita,Crystal Palace,0,GK,0,0,0,0,0,0,0,0,0,0,0
Tyrell Malacia,Man Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Andi Zeqiri,Brighton,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Valintino Adedokun,Brentford,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Shola Shoretire,Man Utd,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Shea Charles,Man City,0,MID,0,0,0,0,0,0,0,0,0,0,0
Tyrone Mings,Aston Villa,0,DEF,0,0,0,0,0,2,0,0,0,0,0
Hakim Ziyech,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0
Tyrique George,Chelsea,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Alex Telles,Man Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Tyrese Hall,Spurs,0,MID,0,0,0,0,0,0,0,0,0,0,0
Tyrese Francois,Fulham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Sam Proctor,Aston Villa,0,GK,0,0,0,0,0,0,0,0,0,0,0
Sam Surridge,Nott'm Forest,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Rúnar Alex Rúnarsson,Arsenal,0,GK,0,0,0,0,0,0,0,0,0,0,0
Enock Agyei,Burnley,0,MID,0,0,0,0,0,0,0,0,0,0,0
Folarin Balogun,Arsenal,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Kieran Tierney,Arsenal,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Ki-Jana Hoever,Wolves,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Japhet Tanganga,Spurs,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Kevin Mbabu,Fulham,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Dele Alli,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Kepa Arrizabalaga,Chelsea,0,GK,0,0,0,0,0,0,0,0,0,0,0
Ethan Ampadu,Chelsea,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Kell Watts,Newcastle,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Keinan Davis,Aston Villa,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Demarai Gray,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Karl Hein,Arsenal,0,GK,0,0,0,0,0,0,0,0,0,0,0
Karl Darlow,Newcastle,0,GK,0,0,0,0,0,0,0,0,0,0,0
Denis Franchi,Burnley,0,GK,0,0,0,0,0,0,0,0,0,0,0
Deniz Undav,Brighton,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Kaden Rodney,Crystal Palace,0,MID,0,0,0,0,0,0,0,0,0,0,0
Kadan Young,Aston Villa,0,MID,0,0,0,0,0,0,0,0,0,0,0
Kacper Kozłowski,Brighton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Dermot Mee,Man Utd,0,GK,0,0,0,0,0,0,0,0,0,0,0
Detlef Esapa Osong,Nott'm Forest,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Devan Tanton,Fulham,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Kiano Dyer,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0
Kjell Scherpen,Brighton,0,GK,0,0,0,0,0,0,0,0,0,0,0
Jurriën Timber,Arsenal,0,DEF,0,0,0,2,0,0,0,0,0,0,0
Davinson Sánchez,Spurs,0,DEF,0,0,0,1,0,2,0,0,0,0,0
Louie Watson,Luton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Louie Marsh,Sheffield Utd,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Ethan Horvath,Nott'm Forest,0,GK,0,0,0,0,0,0,0,0,0,0,0
Lewis Orford,West Ham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Lewis O'Brien,Nott'm Forest,0,MID,0,0,0,0,0,0,0,0,0,0,0
Lewis Koumas,Liverpool,0,FWD,0,0,0,0,0,0,0,0,0,0,0
James Wright,Aston Villa,0,GK,0,0,0,0,0,0,0,0,0,0,0
Daniel Castelo Podence,Wolves,0,MID,0,0,0,0,0,0,0,0,0,0,0
Leo Castledine,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0
Leigh Kavanagh,Brighton,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Dara Costelloe,Burnley,0,MID,0,0,0,0,0,0,0,0,0,0,0
Lawrence Vigouroux,Burnley,0,GK,0,0,0,0,0,0,0,0,0,0,0
Lander Emery,Aston Villa,0,GK,0,0,0,0,0,0,0,0,0,0,0
Darko Churlinov,Burnley,0,MID,0,0,0,0,0,0,0,0,0,0,0
Darren Randolph,Bournemouth,0,GK,0,0,0,0,0,0,0,0,0,0,0
Jamie McDonnell,Nott'm Forest,0,MID,0,0,0,0,0,0,0,0,0,0,0
Kristian Sekularac,Fulham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Kortney Hause,Aston Villa,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Ethan Brierley,Brentford,0,MID,0,0,0,0,0,0,0,0,0,0,0
Justin Hubner,Wolves,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Diego Manuel Jadon da Silva Moreira,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0
Loïc Mbe Soh,Nott'm Forest,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Javier Manquillo Gaitán,Newcastle,0,DEF,0,0,0,0,0,0,0,0,0,0,0
John McAtee,Luton,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Ellis Simms,Everton,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Jay Stansfield,Fulham,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Joe Whitworth,Crystal Palace,0,GK,0,0,0,0,0,0,0,0,0,0,0
Joe Taylor,Luton,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Joe Rodon,Spurs,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Joe Hugill,Man Utd,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Joe Hodge,Wolves,0,MID,0,0,0,0,0,0,0,0,0,0,0
Joe Gauci,Aston Villa,0,GK,0,0,0,0,0,0,0,0,0,0,0
Joe Gardner,Nott'm Forest,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Jayden Luker,Luton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Jili Buyabu,Sheffield Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Ji-Soo Kim,Brentford,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Emiliano Buendía Stati,Aston Villa,0,MID,0,0,0,0,0,0,0,0,0,0,0
Jeremy Sarmiento Morante,Brighton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Jenson Metcalfe,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Emiliano Marcondes,Bournemouth,0,MID,0,0,0,0,0,0,0,0,0,0,0
Emmanuel Dennis,Nott'm Forest,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Jeff Hendrick,Newcastle,0,MID,0,0,0,0,0,0,0,0,0,0,0
Elliot Thorpe,Luton,0,MID,0,0,0,0,0,0,0,0,0,0,0
John-Kymani Gordon,Crystal Palace,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Dion Pereira,Luton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Jonathan Panzo,Nott'm Forest,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Djed Spence,Spurs,0,DEF,0,0,0,0,0,0,0,0,0,0,0
João Neves Virgínia,Everton,0,GK,0,0,0,0,0,0,0,0,0,0,0
João Cancelo,Man City,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Dominic Dos Santos Martins,Luton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Joshua King,Fulham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Joshua Duffus,Brighton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Josh Powell,Nott'm Forest,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Josh Brooking,Chelsea,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Josh Bowler,Nott'm Forest,0,MID,0,0,0,0,0,0,0,0,0,0,0
Joseph Johnson,Luton,0,DEF,0,0,0,1,0,5,0,0,0,0,0
Joseph Anang,West Ham,0,GK,0,0,0,0,0,0,0,0,0,0,0
Dovydas Sasnauskas,Sheffield Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Jordan Henderson,Liverpool,0,MID,0,0,0,0,0,0,0,0,0,0,0
Eddie Beach,Chelsea,0,GK,0,0,0,0,0,0,0,0,0,0,0
Eric Bailly,Man Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Elijah Campbell,Everton,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Jordan Amissah,Sheffield Utd,0,GK,0,0,0,0,0,0,0,0,0,0,0
Ellery Balcombe,Brentford,0,GK,0,0,0,0,0,0,0,0,0,0,0
Jonjo Shelvey,Nott'm Forest,0,MID,0,0,0,0,0,0,0,0,0,0,0
Louis Jackson,Man Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Luc De Fougerolles,Fulham,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Ben Greenwood,Bournemouth,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Bobby Thomas,Burnley,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Flynn Downes,West Ham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Fletcher Holman,Wolves,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Jack Walton,Luton,0,GK,0,0,0,0,0,0,0,0,0,0,0
Bradley Ibrahim,Arsenal,0,MID,0,0,0,0,0,0,0,0,0,0,0
Nathaniel Phillips,Liverpool,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Braian Ojeda Rodríguez,Nott'm Forest,0,MID,0,0,0,0,0,0,0,0,0,0,0
Filip Marschall,Aston Villa,0,GK,0,0,0,0,0,0,0,0,0,0,0
Brandon Austin,Spurs,0,GK,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe Gbamin,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Máximo Perrone,Man City,0,MID,0,0,0,0,0,0,0,0,0,0,0
Myles Lewis-Skelly,Arsenal,0,MID,0,0,0,0,0,0,0,0,0,0,0
Brandon Williams,Man Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Bruno Cavaco Jordão,Wolves,0,MID,0,0,0,0,0,0,0,0,0,0,0
Jacob Wright,Man City,0,MID,0,0,0,0,0,0,0,0,0,0,0
Morgan Sanson,Aston Villa,0,MID,0,0,0,0,0,0,0,0,0,0,0
Jadan Raymond,Crystal Palace,0,MID,0,0,0,0,0,0,0,0,0,0,0
CJ Egan-Riley,Burnley,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Callan McKenna,Bournemouth,0,GK,0,0,0,0,0,0,0,0,0,0,0
Callum Marshall,West Ham,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Nicolas Pépé,Arsenal,0,MID,0,0,0,0,0,0,0,0,0,0,0
Nikola Vlašić,West Ham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Callum Scanlon,Liverpool,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Noha Lemina,Wolves,0,MID,0,0,0,0,0,0,0,0,0,0,0
Ben Jackson,Brighton,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Isaac Hayden,Newcastle,0,MID,0,0,0,0,0,0,0,0,0,0,0
Ishé Samuels-Smith,Chelsea,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Ben Pearson,Bournemouth,0,MID,0,0,0,0,0,0,0,0,0,0,0
Owen Hesketh,Wolves,0,MID,0,0,0,0,0,0,0,0,0,0,0
Owen Hampson,Sheffield Utd,0,MID,0,0,0,0,0,0,0,0,0,0,0
Owen Dodgson,Burnley,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Ismaila Coulibaly,Sheffield Utd,0,MID,0,0,0,0,0,0,0,0,0,0,0
Ivan Neves Abreu Cavaleiro,Fulham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Omar Richards,Nott'm Forest,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Bendegúz Bolla,Wolves,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Ollie Harrison,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0
Oliwier Zych,Aston Villa,0,GK,0,0,0,0,0,0,0,0,0,0,0
Oliver Scarles,West Ham,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Benjamin Arthur,Brentford,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Benjamin Fredrick,Brentford,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Noël Atom,Brighton,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Billy Blacker,Sheffield Utd,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Billy Crellin,Everton,0,GK,0,0,0,0,0,0,0,0,0,0,0
Mohamed Dräger,Nott'm Forest,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Cameron Peupion,Brighton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Luca Barrington,Brighton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Michał Karbownik,Brighton,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Marcelo de Araújo Pitaluga Filho,Liverpool,0,GK,0,0,0,0,0,0,0,0,0,0,0
Fabio Henrique Tavares,Liverpool,0,MID,0,0,0,0,0,0,0,0,0,0,0
Fabian Mrozek,Liverpool,0,GK,0,0,0,0,0,0,0,0,0,0,0
Conor Coventry,West Ham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Malcolm Ebiowei,Crystal Palace,0,MID,0,0,0,0,0,0,0,0,0,0,0
Malang Sarr,Chelsea,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Mahamadou Susoho,Man City,0,MID,0,0,0,0,0,0,0,0,0,0,0
Mads Bidstrup,Brentford,0,MID,0,0,0,0,0,0,0,0,0,0,0
Mads Bech Sørensen,Brentford,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Mackenzie Hunt,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Luke Plange,Crystal Palace,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Luke McNally,Burnley,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Luke Freeman,Luton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Luke Cundle,Wolves,0,MID,0,0,0,0,0,0,0,0,0,0,0
Luke Chambers,Liverpool,0,DEF,0,0,0,0,0,0,0,0,0,0,0
James Sweet,Arsenal,0,DEF,0,0,0,0,0,0,0,0,0,0,0
César Azpilicueta,Chelsea,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Dan Potts,Luton,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Lucas Bergström,Chelsea,0,GK,0,0,0,0,0,0,0,0,0,0,0
Christian Pulisic,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0
Marcus Oliveira Alencar,Arsenal,0,MID,0,0,0,0,0,0,0,0,0,0,0
Matthew Cox,Brentford,0,GK,0,0,0,0,0,0,0,0,0,0,0
Christian Chigozie,Luton,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Carlos Mendes Gomes,Luton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Michael Dacosta Gonzalez,Bournemouth,0,MID,0,0,0,0,0,0,0,0,0,0,0
Micah Hamilton,Man City,0,MID,0,0,0,0,0,0,0,0,0,0,0
Max Kinsey-Wellings,,0,,0,0,0,0,0,0,0,0,0,0,0
Max Kinsey,Bournemouth,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Mauro Bandeira,Arsenal,0,MID,0,0,0,0,0,0,0,0,0,0,0
Jake O'Brien,Crystal Palace,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Matthew Whittingham,Wolves,0,MID,0,0,0,0,0,0,0,0,0,0,0
Matthew Dibley-Dias,Fulham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Aaron Connolly,Brighton,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Femi Seriki,Sheffield Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Matt Macey,Luton,0,GK,0,0,0,0,0,0,0,0,0,0,0
Matija Šarkić,Wolves,0,GK,0,0,0,0,0,0,0,0,0,0,0
Jamal Lewis,Newcastle,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Charles Sagoe,Arsenal,0,MID,0,0,0,0,0,0,0,0,0,0,0
Jamal Lowe,Bournemouth,0,MID,0,0,0,0,0,0,0,0,0,0,0
Charlie Goode,Brentford,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Mark Gillespie,Newcastle,0,GK,0,0,0,0,0,0,0,0,0,0,0
Marek Rodák,Fulham,-1,GK,0,0,0,1,0,0,0,0,0,0,0
Marcus Bettinelli,Chelsea,-1,GK,0,0,0,1,0,0,0,0,0,0,0
Cole Palmer,All Teams,244,MID,22,13,7,7,0,46,0,0,0,0,32
Phil Foden,All Teams,230,MID,19,8,14,2,0,27,0,0,0,0,31
Ollie Watkins,All Teams,228,FWD,19,18,7,4,0,56,0,0,0,0,29
Bukayo Saka,All Teams,226,MID,16,12,16,4,0,27,0,0,0,0,29
Erling Haaland,All Teams,217,FWD,27,8,11,1,0,25,0,1,0,0,29
Son Heung-min,All Teams,213,MID,17,10,8,1,0,51,1,0,0,0,25
Mohamed Salah,All Teams,211,MID,18,12,8,2,0,30,0,2,0,0,24
Martin Ødegaard,All Teams,186,MID,8,11,19,2,0,23,0,0,0,0,26
Anthony Gordon,All Teams,183,MID,11,16,12,10,1,48,0,0,0,0,14
Benjamin White,All Teams,182,DEF,4,5,18,8,0,26,0,0,0,0,14
Jarrod Bowen,All Teams,182,MID,16,6,5,2,0,63,0,0,0,0,14
Kai Havertz,All Teams,180,MID,13,10,16,11,0,22,0,0,0,0,15
Dominic Solanke,All Teams,175,FWD,19,3,10,3,0,61,0,1,0,0,20
Alexander Isak,All Teams,172,FWD,21,4,7,1,0,41,0,1,0,0,23
Bruno Borges Fernandes,All Teams,166,MID,10,9,7,9,0,52,0,1,0,0,24
Declan Rice,All Teams,165,MID,7,9,17,5,0,28,0,0,0,0,17
Jean-Philippe Mateta,All Teams,165,FWD,16,7,8,3,0,44,0,0,0,0,22
William Saliba,All Teams,164,DEF,2,1,18,4,0,29,0,0,0,0,13
Rodrigo Hernandez,All Teams,159,MID,8,10,14,8,1,26,0,0,0,0,19
Julián Álvarez,All Teams,158,FWD,11,11,12,2,0,24,0,0,0,0,17
Bruno Guimarães Rodriguez Moura,All Teams,153,MID,7,9,10,8,0,60,0,0,0,0,15
Jordan Pickford,All Teams,153,GK,0,0,13,5,0,51,1,0,0,121,22
Pascal Groß,All Teams,153,MID,4,11,7,6,0,50,0,0,0,0,29
Gabriel dos Santos Magalhães,All Teams,149,DEF,3,1,16,4,0,26,1,0,0,0,8
Douglas Luiz Soares de Paulo,All Teams,148,MID,9,5,6,12,0,57,0,0,0,0,25
Leon Bailey,All Teams,148,MID,10,11,5,5,0,32,0,0,0,0,11
James Ward-Prowse,All Teams,146,MID,7,7,5,4,0,65,0,0,0,0,19
Carlton Morris,All Teams,146,FWD,11,6,3,4,0,72,0,0,0,0,18
Nicolas Jackson,All Teams,142,FWD,14,6,9,10,0,48,0,0,0,0,12
Moussa Diaby,All Teams,142,MID,6,11,8,1,0,40,0,0,0,0,10
Morgan Gibbs-White,All Teams,142,MID,5,12,5,9,0,59,0,0,0,0,13
Luis Díaz,All Teams,142,MID,8,7,7,3,0,33,0,0,0,0,9
Bernardo Veiga de Carvalho e Silva,All Teams,141,MID,6,9,10,8,0,26,0,0,0,0,20
Leandro Trossard,All Teams,138,MID,12,2,12,2,0,10,0,0,0,0,11
Mohammed Kudus,All Teams,137,MID,8,9,3,6,0,61,0,0,0,0,13
Eberechi Eze,All Teams,136,MID,11,5,8,3,0,28,0,0,0,0,11
Pedro Porro,All Teams,136,DEF,3,8,7,3,0,54,0,0,0,0,20
Matheus Santos Carneiro Da Cunha,All Teams,135,FWD,12,7,6,9,0,46,0,0,0,0,15
David Raya Martin,All Teams,135,GK,0,0,16,2,0,24,0,0,1,46,6
Bernd Leno,All Teams,133,GK,0,0,10,3,0,61,1,0,0,134,15
André Onana,All Teams,133,GK,0,0,9,5,0,58,0,0,0,149,10
Darwin Núñez Ribeiro,All Teams,132,FWD,11,11,6,9,0,25,0,1,0,0,9
Brennan Johnson,All Teams,131,MID,5,12,5,3,0,42,0,0,0,0,9
Alejandro Garnacho,All Teams,131,MID,7,7,8,4,0,39,0,0,0,0,7
Chris Wood,All Teams,131,FWD,14,1,2,0,0,34,0,0,0,0,22
Yoane Wissa,All Teams,131,FWD,12,4,11,7,0,40,0,0,0,0,15
Dejan Kulusevski,All Teams,130,MID,8,3,8,7,0,46,0,0,0,0,14
Conor Gallagher,All Teams,129,MID,5,8,8,7,1,56,0,0,0,0,10
Bryan Mbeumo,All Teams,127,MID,9,7,5,2,0,31,0,0,0,0,12
Andreas Hoelgebaum Pereira,All Teams,127,MID,3,9,14,6,0,40,0,0,0,0,7
Hwang Hee-chan,All Teams,125,MID,12,3,3,6,0,37,0,0,0,0,10
Michael Olise,All Teams,125,MID,10,6,3,0,0,19,0,0,0,0,21
Jarrad Branthwaite,All Teams,124,DEF,3,1,12,8,0,44,0,0,0,0,10
Dwight McNeil,All Teams,124,MID,3,8,12,2,0,39,0,0,0,0,8
Raheem Sterling,All Teams,123,MID,8,8,5,7,0,38,0,0,0,0,8
Fabian Schär,All Teams,123,DEF,4,3,9,5,0,58,0,0,0,0,12
Joško Gvardiol,All Teams,123,DEF,4,2,9,3,0,23,0,0,0,0,12
Kyle Walker,All Teams,123,DEF,0,5,10,2,0,29,0,0,0,0,13
Richarlison de Andrade,All Teams,122,MID,11,4,7,3,0,18,0,0,0,0,7
Trent Alexander-Arnold,All Teams,122,DEF,3,5,8,6,0,28,0,0,0,0,19
Joachim Andersen,All Teams,121,DEF,2,3,10,7,0,58,0,0,0,0,12
Tyrick Mitchell,All Teams,119,DEF,2,3,10,6,0,55,0,0,0,0,10
Mark Flekken,All Teams,119,GK,0,1,7,3,0,63,0,0,0,115,12
Anthony Elanga,All Teams,119,MID,5,9,2,1,0,47,0,0,0,0,5
John McGinn,All Teams,119,MID,6,5,7,9,1,54,0,0,0,0,9
Gabriel Martinelli Silva,All Teams,118,MID,6,5,10,1,0,23,0,0,0,0,6
James Maddison,All Teams,117,MID,4,11,7,5,0,31,0,0,0,0,9
Virgil van Dijk,All Teams,117,DEF,2,2,9,3,1,40,0,0,0,0,8
James Tarkowski,All Teams,117,DEF,1,1,13,11,0,51,0,0,0,0,10
Alphonse Areola,All Teams,116,GK,0,0,4,1,0,53,1,0,2,138,11
Tomáš Souček,All Teams,116,MID,7,2,5,7,0,64,0,0,0,0,9
Abdoulaye Doucouré,All Teams,116,MID,7,3,12,7,0,36,0,0,0,0,7
Emiliano Martínez Romero,All Teams,115,GK,0,0,8,4,0,48,2,0,0,95,19
Manuel Akanji,All Teams,112,DEF,2,0,11,2,1,23,0,0,0,0,8
Ederson Santana de Moraes,All Teams,112,GK,0,0,11,5,0,27,0,0,0,57,5
Rasmus Højlund,All Teams,112,FWD,10,2,6,2,0,35,0,0,0,0,14
Guglielmo Vicario,All Teams,112,GK,0,0,7,2,0,61,0,0,0,110,9
Kieran Trippier,All Teams,111,DEF,1,10,6,5,0,43,0,0,0,0,20
Diogo Dalot Teixeira,All Teams,111,DEF,2,3,8,4,1,55,0,0,0,0,13
Diogo Teixeira da Silva,All Teams,110,MID,10,7,5,1,1,11,0,0,0,0,7
Norberto Murara Neto,All Teams,110,GK,0,0,7,5,0,55,0,0,1,113,14
Sean Longstaff,All Teams,110,MID,6,3,10,7,0,50,0,0,0,0,3
Callum Hudson-Odoi,All Teams,109,MID,8,2,2,0,0,41,0,0,0,0,14
Alexis Mac Allister,All Teams,109,MID,5,5,6,7,1,34,0,0,0,0,12
Jordan Ayew,All Teams,109,MID,4,7,11,7,1,39,0,0,0,0,3
Marcus Rashford,All Teams,108,MID,7,3,7,2,0,37,0,0,0,0,0
Gustavo Hamer,All Teams,108,MID,4,7,2,9,0,83,0,0,0,0,5
Alisson Ramses Becker,All Teams,107,GK,0,0,8,1,0,30,0,0,0,83,9
José Malheiro de Sá,All Teams,107,GK,0,1,4,1,0,58,0,0,0,134,8
Antoine Semenyo,All Teams,107,FWD,8,4,8,6,0,33,0,0,0,0,14
Cristian Romero,All Teams,107,DEF,5,0,7,7,1,46,1,0,0,0,15
Cody Gakpo,All Teams,106,FWD,8,5,5,1,0,20,0,0,0,0,12
Timothy Castagne,All Teams,105,DEF,1,3,9,3,0,40,0,0,0,0,7
João Pedro Junqueira de Jesus,All Teams,104,FWD,9,3,5,2,0,38,0,1,0,0,12
Oleksandr Zinchenko,All Teams,104,DEF,1,2,9,2,0,15,0,0,0,0,16
Antonee Robinson,All Teams,104,DEF,0,6,9,6,0,60,2,0,0,0,8
Marcos Senesi,All Teams,102,DEF,4,5,6,13,0,44,0,0,0,0,13
